iter	RMSE
4773	3115.843136
4774	3115.842766
4775	3115.842225
4776	3115.783505
4777	3115.691453
4778	3115.467475
4779	3115.392281
4780	3115.335748
4781	3115.239154
4782	3114.991746
4783	3114.99128
4784	3114.815668
4785	3114.755006
4786	3114.635667
4787	3114.548392
4788	3114.547912
4789	3114.383469
4790	3113.460014
4791	3113.400665
4792	3113.376892
4793	3113.300428
4794	3113.112989
4795	3112.965344
4796	3112.728035
4797	3112.634638
4798	3111.724625
4799	3111.675581
4800	3111.645819
4801	3111.641469
4802	3111.640934
4803	3111.563502
4804	3111.398324
4805	3111.397896
4806	3111.284924
4807	3111.205611
4808	3111.067906
4809	3111.067339
4810	3111.0273
4811	3110.920302
4812	3110.026123
4813	3109.952719
4814	3109.756761
4815	3109.756344
4816	3109.68088
4817	3109.638058
4818	3109.286914
4819	3109.190574
4820	3109.190073
4821	3109.110932
4822	3109.06627
4823	3108.707366
4824	3108.706904
4825	3108.629492
4826	3108.629037
4827	3108.496642
4828	3108.454905
4829	3108.374716
4830	3108.336014
4831	3108.204525
4832	3108.09484
4833	3108.052095
4834	3107.960416
4835	3107.657203
4836	3107.423537
4837	3107.345082
4838	3107.012795
4839	3106.940225
4840	3106.766835
4841	3105.900497
4842	3105.889097
4843	3105.814748
4844	3105.640481
4845	3105.558658
4846	3105.420811
4847	3105.420253
4848	3105.329049
4849	3105.328592
4850	3105.236725
4851	3105.15056
4852	3105.02029
4853	3105.011854
4854	3104.909701
4855	3104.909179
4856	3104.819741
4857	3103.947362
4858	3103.785394
4859	3103.713363
4860	3103.422969
4861	3103.390466
4862	3103.281894
4863	3103.112784
4864	3103.11246
4865	3102.990222
4866	3102.905245
4867	3102.835191
4868	3102.772183
4869	3102.696689
4870	3101.836875
4871	3101.785973
4872	3101.63743
4873	3101.636983
4874	3101.636542
4875	3101.548769
4876	3100.701642
4877	3100.60312
4878	3100.538192
4879	3100.439257
4880	3100.19082
4881	3100.190416
4882	3100.104642
4883	3100.069454
4884	3099.234767
4885	3099.010766
4886	3098.918866
4887	3098.906118
4888	3098.791583
4889	3098.572703
4890	3098.366689
4891	3098.147873
4892	3098.058866
4893	3097.974653
4894	3097.776441
4895	3097.776055
4896	3097.775581
4897	3097.775138
4898	3097.723799
4899	3097.590689
4900	3096.952254
4901	3096.812492
4902	3096.730208
4903	3096.516685
4904	3096.516399
4905	3096.516019
4906	3095.702154
4907	3095.701665
4908	3095.432887
4909	3095.367416
4910	3095.158593
4911	3095.158154
4912	3095.14812
4913	3095.147753
4914	3095.029063
4915	3095.023242
4916	3094.907637
4917	3094.720028
4918	3094.612255
4919	3094.561466
4920	3094.273491
4921	3094.019807
4922	3094.019445
4923	3093.62784
4924	3093.627506
4925	3093.440559
4926	3093.349544
4927	3093.168448
4928	3093.020564
4929	3092.969205
4930	3092.837972
4931	3092.837522
4932	3092.761272
4933	3092.700988
4934	3092.483725
4935	3092.391135
4936	3092.369582
4937	3092.136958
4938	3091.93539
4939	3091.74848
4940	3091.747991
4941	3090.945011
4942	3090.624471
4943	3090.624103
4944	3090.304558
4945	3089.714658
4946	3089.580592
4947	3089.440271
4948	3089.334599
4949	3089.168145
4950	3088.908166
4951	3088.655861
4952	3088.5177
4953	3087.745952
4954	3087.648349
4955	3087.621971
4956	3087.547505
4957	3087.505587
4958	3087.448414
4959	3087.44797
4960	3087.112377
4961	3086.966421
4962	3086.859679
4963	3086.859191
4964	3086.777755
4965	3086.77751
4966	3086.762119
4967	3086.761717
4968	3086.644944
4969	3086.540954
4970	3086.540391
4971	3086.438509
4972	3086.355302
4973	3086.230553
4974	3085.683851
4975	3085.683467
4976	3085.569425
4977	3085.489774
4978	3085.43677
4979	3085.436355
4980	3085.426556
4981	3085.173113
4982	3085.12903
4983	3084.348986
4984	3084.340509
4985	3084.259534
4986	3084.232305
4987	3084.169958
4988	3083.40145
4989	3083.33658
4990	3083.226018
4991	3083.225552
4992	3083.153162
4993	3083.08222
4994	3083.020578
4995	3082.860413
4996	3082.726992
4997	3082.648085
4998	3082.558757
4999	3082.268892
5000	3082.157506
5001	3081.988704
5002	3081.949472
5003	3081.829007
5004	3081.75878
5005	3081.686809
5006	3081.526175
5007	3081.478018
5008	3081.379908
5009	3081.299609
5010	3081.117346
5011	3080.937971
5012	3080.903517
5013	3080.903187
5014	3080.658269
5015	3080.657771
5016	3080.502799
5017	3080.502315
5018	3080.502049
5019	3080.150165
5020	3080.079765
5021	3080.079417
5022	3079.730903
5023	3079.674328
5024	3079.654458
5025	3079.578793
5026	3079.57831
5027	3079.358901
5028	3079.118011
5029	3078.995313
5030	3078.961865
5031	3078.961486
5032	3078.961067
5033	3078.946594
5034	3078.894238
5035	3078.663157
5036	3078.576578
5037	3078.336207
5038	3078.284296
5039	3078.20783
5040	3078.110159
5041	3078.033474
5042	3077.949362
5043	3077.632347
5044	3077.445398
5045	3077.288846
5046	3077.216475
5047	3077.170261
5048	3077.055622
5049	3076.966323
5050	3076.907699
5051	3076.767224
5052	3076.33391
5053	3076.239993
5054	3075.957391
5055	3075.949949
5056	3075.820557
5057	3075.703897
5058	3075.656371
5059	3075.656036
5060	3075.655573
5061	3075.625045
5062	3075.436559
5063	3075.352398
5064	3075.284786
5065	3075.237366
5066	3075.043193
5067	3074.866892
5068	3074.805005
5069	3074.790061
5070	3074.789651
5071	3074.772195
5072	3074.703224
5073	3074.648422
5074	3074.623904
5075	3074.531301
5076	3074.53093
5077	3074.530416
5078	3074.470618
5079	3074.344043
5080	3074.183715
5081	3074.18323
5082	3073.423993
5083	3073.417652
5084	3073.357862
5085	3073.297266
5086	3073.296863
5087	3072.860948
5088	3072.792914
5089	3072.792532
5090	3072.682213
5091	3072.520158
5092	3072.452254
5093	3072.167241
5094	3072.101092
5095	3072.065055
5096	3072.064703
5097	3071.968377
5098	3071.866482
5099	3071.714171
5100	3071.685662
5101	3071.451639
5102	3071.451026
5103	3071.433653
5104	3071.348374
5105	3071.347962
5106	3071.276262
5107	3070.958099
5108	3070.901007
5109	3070.819562
5110	3070.74495
5111	3070.61735
5112	3070.465563
5113	3070.329549
5114	3070.255766
5115	3069.992309
5116	3069.930975
5117	3069.853116
5118	3069.852648
5119	3069.676132
5120	3069.481923
5121	3069.41265
5122	3069.317475
5123	3069.134242
5124	3068.916753
5125	3068.852941
5126	3068.817696
5127	3068.638074
5128	3068.550681
5129	3068.504621
5130	3068.504302
5131	3068.503893
5132	3068.43051
5133	3068.346465
5134	3068.166655
5135	3067.947643
5136	3067.916744
5137	3067.91639
5138	3067.844899
5139	3067.773217
5140	3067.599611
5141	3067.426406
5142	3067.426093
5143	3067.088187
5144	3066.959892
5145	3066.828711
5146	3066.65267
5147	3066.564816
5148	3066.457427
5149	3066.426815
5150	3066.426402
5151	3066.19943
5152	3066.096955
5153	3065.920038
5154	3065.83655
5155	3065.836164
5156	3065.813123
5157	3065.785449
5158	3065.691395
5159	3065.623438
5160	3065.522141
5161	3065.521752
5162	3065.371743
5163	3065.307548
5164	3065.227
5165	3065.018712
5166	3064.874831
5167	3064.760949
5168	3064.49318
5169	3064.325378
5170	3064.324987
5171	3064.157647
5172	3063.971614
5173	3063.742972
5174	3063.589891
5175	3063.468587
5176	3063.272703
5177	3063.027339
5178	3062.975162
5179	3062.886292
5180	3062.716231
5181	3062.594654
5182	3062.511387
5183	3062.328838
5184	3062.26806
5185	3062.233008
5186	3062.23262
5187	3062.232172
5188	3062.23185
5189	3062.160047
5190	3061.882804
5191	3061.81872
5192	3061.818279
5193	3061.75279
5194	3061.510218
5195	3061.438825
5196	3061.342819
5197	3061.243115
5198	3061.125113
5199	3061.065968
5200	3061.065584
5201	3060.841662
5202	3060.760316
5203	3060.727381
5204	3060.675604
5205	3060.594714
5206	3060.556987
5207	3060.407663
5208	3060.320553
5209	3060.189272
5210	3060.021344
5211	3059.690752
5212	3059.655123
5213	3059.564855
5214	3059.407764
5215	3059.328682
5216	3059.212988
5217	3059.088655
5218	3059.078946
5219	3058.961742
5220	3058.847709
5221	3058.782099
5222	3058.686918
5223	3058.686601
5224	3058.548378
5225	3058.486721
5226	3058.486357
5227	3058.306799
5228	3058.240673
5229	3058.240304
5230	3057.500353
5231	3057.500007
5232	3057.401911
5233	3057.098034
5234	3057.097733
5235	3057.097392
5236	3057.096994
5237	3057.013043
5238	3056.979427
5239	3056.892092
5240	3056.779073
5241	3056.733829
5242	3056.660381
5243	3056.533771
5244	3056.484722
5245	3056.38868
5246	3056.24446
5247	3056.244132
5248	3056.088387
5249	3056.036656
5250	3056.036359
5251	3056.023268
5252	3055.929357
5253	3055.874695
5254	3055.815993
5255	3055.768597
5256	3055.057865
5257	3054.967478
5258	3054.248591
5259	3054.163233
5260	3053.977203
5261	3053.962634
5262	3053.900659
5263	3053.695161
5264	3053.671029
5265	3053.604387
5266	3053.378192
5267	3053.281302
5268	3053.194856
5269	3053.111079
5270	3053.019642
5271	3052.95929
5272	3052.958937
5273	3052.847594
5274	3052.67774
5275	3052.477882
5276	3052.43078
5277	3052.102829
5278	3052.019737
5279	3051.955763
5280	3051.862514
5281	3051.769679
5282	3051.593204
5283	3051.509928
5284	3051.429883
5285	3051.429656
5286	3051.243515
5287	3051.130445
5288	3051.130078
5289	3050.960375
5290	3050.79812
5291	3050.714676
5292	3050.71433
5293	3050.658965
5294	3050.593738
5295	3050.555692
5296	3050.337878
5297	3050.118042
5298	3050.006457
5299	3049.944957
5300	3049.772287
5301	3049.688728
5302	3049.561781
5303	3049.506737
5304	3049.41461
5305	3049.307893
5306	3049.30753
5307	3049.190066
5308	3049.138559
5309	3049.138335
5310	3048.937487
5311	3048.922973
5312	3048.859859
5313	3048.644112
5314	3048.643692
5315	3048.593455
5316	3048.517994
5317	3048.419624
5318	3048.23336
5319	3047.92141
5320	3047.894116
5321	3047.888794
5322	3047.841391
5323	3047.69585
5324	3047.379427
5325	3047.252541
5326	3047.192689
5327	3047.097501
5328	3047.097214
5329	3047.021075
5330	3047.020727
5331	3046.814448
5332	3046.724167
5333	3046.640776
5334	3046.556939
5335	3046.443847
5336	3046.44343
5337	3046.352138
5338	3046.34325
5339	3046.298262
5340	3046.122402
5341	3045.942481
5342	3045.822278
5343	3045.757298
5344	3045.757023
5345	3045.677085
5346	3045.567914
5347	3045.277149
5348	3045.211858
5349	3044.997122
5350	3044.996661
5351	3044.767134
5352	3044.644182
5353	3044.643809
5354	3044.551048
5355	3044.401441
5356	3044.346565
5357	3044.280054
5358	3044.226695
5359	3044.171148
5360	3044.104746
5361	3044.02325
5362	3043.912558
5363	3043.90804
5364	3043.794627
5365	3043.685169
5366	3043.585218
5367	3043.508589
5368	3043.285698
5369	3043.247753
5370	3043.06763
5371	3042.767323
5372	3042.587106
5373	3042.529813
5374	3042.431953
5375	3042.356594
5376	3042.262364
5377	3042.170123
5378	3042.112578
5379	3041.965193
5380	3041.446039
5381	3041.417456
5382	3041.172891
5383	3041.118384
5384	3041.073994
5385	3040.956998
5386	3040.797701
5387	3040.797366
5388	3040.607414
5389	3040.521798
5390	3040.442424
5391	3040.297528
5392	3040.110474
5393	3040.064114
5394	3039.757394
5395	3039.646898
5396	3039.403329
5397	3039.402968
5398	3039.402524
5399	3039.355007
5400	3039.303361
5401	3039.203888
5402	3039.088922
5403	3039.039131
5404	3039.024417
5405	3038.97471
5406	3038.892024
5407	3038.805596
5408	3038.7444
5409	3038.716112
5410	3038.679991
5411	3038.563102
5412	3038.391318
5413	3038.042989
5414	3037.794124
5415	3037.793732
5416	3037.679267
5417	3037.578525
5418	3037.578178
5419	3037.526241
5420	3037.407492
5421	3037.288279
5422	3037.28781
5423	3037.219978
5424	3037.131251
5425	3037.130977
5426	3037.08181
5427	3036.987756
5428	3036.888176
5429	3036.719344
5430	3036.647052
5431	3035.941452
5432	3035.851475
5433	3035.157821
5434	3035.123386
5435	3035.012842
5436	3034.962362
5437	3034.880242
5438	3034.766915
5439	3034.668909
5440	3033.983712
5441	3033.780637
5442	3033.72368
5443	3033.689299
5444	3033.68896
5445	3033.687195
5446	3033.598307
5447	3033.36328
5448	3032.803883
5449	3032.71921
5450	3032.412197
5451	3032.411842
5452	3031.755416
5453	3031.582755
5454	3031.377531
5455	3031.322286
5456	3031.315572
5457	3031.285749
5458	3031.201252
5459	3031.200968
5460	3031.200643
5461	3031.014132
5462	3030.884937
5463	3030.849541
5464	3030.76715
5465	3030.766806
5466	3030.602386
5467	3030.50829
5468	3030.432836
5469	3030.372809
5470	3030.368711
5471	3030.303586
5472	3030.287418
5473	3030.128917
5474	3030.05766
5475	3030.057389
5476	3029.892454
5477	3029.774615
5478	3029.706088
5479	3029.671238
5480	3029.576871
5481	3029.436733
5482	3029.436479
5483	3029.333456
5484	3029.10128
5485	3028.828197
5486	3028.639362
5487	3028.545825
5488	3028.49963
5489	3028.393599
5490	3028.203424
5491	3028.203101
5492	3028.051983
5493	3028.05157
5494	3027.980753
5495	3027.847902
5496	3027.745337
5497	3027.647757
5498	3027.602659
5499	3027.504977
5500	3026.838516
5501	3026.823042
5502	3026.758818
5503	3026.670056
5504	3025.966647
5505	3025.966315
5506	3025.895711
5507	3025.538502
5508	3025.424297
5509	3025.423928
5510	3025.423512
5511	3025.340207
5512	3025.339766
5513	3025.339488
5514	3025.29468
5515	3025.131979
5516	3024.892883
5517	3024.834571
5518	3024.757858
5519	3024.757407
5520	3024.714363
5521	3024.640434
5522	3024.640093
5523	3024.551959
5524	3024.55173
5525	3024.496462
5526	3024.496226
5527	3024.468457
5528	3024.425907
5529	3024.348487
5530	3024.115768
5531	3024.042694
5532	3023.73821
5533	3023.615075
5534	3023.476808
5535	3023.305428
5536	3023.305062
5537	3023.304751
5538	3023.255768
5539	3023.000696
5540	3023.000398
5541	3022.90643
5542	3022.840801
5543	3022.781706
5544	3022.570693
5545	3022.540278
5546	3022.278125
5547	3022.268783
5548	3021.625594
5549	3021.551515
5550	3021.55121
5551	3021.424274
5552	3021.423989
5553	3021.423673
5554	3021.423499
5555	3021.238982
5556	3021.234218
5557	3021.233887
5558	3021.186012
5559	3021.099746
5560	3021.099414
5561	3020.945388
5562	3020.806175
5563	3020.765888
5564	3020.690872
5565	3020.608985
5566	3020.538641
5567	3020.430076
5568	3020.384772
5569	3020.337281
5570	3019.928323
5571	3019.432484
5572	3019.378135
5573	3019.317344
5574	3019.193777
5575	3019.12242
5576	3019.101871
5577	3018.976323
5578	3018.89689
5579	3018.896583
5580	3018.896328
5581	3018.787208
5582	3018.676817
5583	3018.608402
5584	3018.519074
5585	3018.425252
5586	3018.196742
5587	3018.116821
5588	3017.90232
5589	3017.872811
5590	3017.828037
5591	3017.690148
5592	3017.624784
5593	3017.508182
5594	3017.404511
5595	3017.293418
5596	3017.122137
5597	3017.094198
5598	3016.989995
5599	3016.874826
5600	3016.240173
5601	3016.12411
5602	3016.098011
5603	3015.992804
5604	3015.992554
5605	3015.738237
5606	3015.646408
5607	3015.574875
5608	3015.485626
5609	3015.347414
5610	3015.219008
5611	3014.990325
5612	3014.849167
5613	3014.732893
5614	3014.669017
5615	3014.369885
5616	3014.369649
5617	3014.369255
5618	3014.296557
5619	3014.267278
5620	3014.259819
5621	3014.18684
5622	3014.16752
5623	3013.997512
5624	3013.837204
5625	3013.675754
5626	3013.586996
5627	3013.480902
5628	3013.365344
5629	3013.246447
5630	3013.234104
5631	3013.233819
5632	3013.228456
5633	3013.036105
5634	3013.035146
5635	3012.971124
5636	3012.859776
5637	3012.326369
5638	3012.235539
5639	3012.19199
5640	3012.086934
5641	3012.005652
5642	3011.897183
5643	3011.274475
5644	3011.104876
5645	3011.062841
5646	3011.062516
5647	3011.062276
5648	3010.876659
5649	3010.802544
5650	3010.708326
5651	3010.674423
5652	3010.670066
5653	3010.521395
5654	3010.446889
5655	3010.295718
5656	3010.193124
5657	3010.192872
5658	3010.096257
5659	3009.927859
5660	3009.927593
5661	3009.927303
5662	3009.783313
5663	3009.684302
5664	3009.684008
5665	3009.527669
5666	3009.46516
5667	3009.406257
5668	3009.318738
5669	3009.212914
5670	3009.190006
5671	3008.993659
5672	3008.927629
5673	3008.723139
5674	3008.530637
5675	3008.457198
5676	3008.411181
5677	3008.306987
5678	3008.254546
5679	3008.147278
5680	3007.97922
5681	3007.720141
5682	3007.56805
5683	3007.507114
5684	3007.443727
5685	3007.177701
5686	3007.134921
5687	3007.134632
5688	3007.134274
5689	3006.61706
5690	3006.530855
5691	3006.441517
5692	3006.360239
5693	3006.281436
5694	3006.174302
5695	3006.112061
5696	3006.01087
5697	3005.925856
5698	3005.886662
5699	3005.825326
5700	3005.616711
5701	3005.028113
5702	3004.959775
5703	3004.79555
5704	3004.666541
5705	3004.635299
5706	3004.585828
5707	3004.58553
5708	3004.449854
5709	3004.19596
5710	3004.090329
5711	3004.015952
5712	3003.970871
5713	3003.384319
5714	3003.265375
5715	3003.187873
5716	3003.121494
5717	3003.006862
5718	3003.006564
5719	3002.878045
5720	3002.774459
5721	3002.669289
5722	3002.669056
5723	3002.091122
5724	3001.936575
5725	3001.823519
5726	3001.733308
5727	3001.698671
5728	3001.50035
5729	3001.3608
5730	3001.360556
5731	3001.360079
5732	3001.283467
5733	3001.177823
5734	3001.109677
5735	3001.025658
5736	3000.894414
5737	3000.656678
5738	3000.586915
5739	3000.293584
5740	3000.293357
5741	3000.216693
5742	3000.177468
5743	2999.98937
5744	2999.767273
5745	2999.719008
5746	2999.613424
5747	2999.253177
5748	2999.110063
5749	2999.109774
5750	2998.919753
5751	2998.851909
5752	2998.785564
5753	2998.716533
5754	2998.649757
5755	2998.402718
5756	2998.330365
5757	2998.278068
5758	2998.277838
5759	2998.200416
5760	2998.005396
5761	2997.379742
5762	2997.315519
5763	2997.226986
5764	2997.18612
5765	2997.01096
5766	2996.859712
5767	2996.75279
5768	2996.597585
5769	2996.530316
5770	2996.432917
5771	2996.432646
5772	2996.359818
5773	2996.121673
5774	2995.978638
5775	2995.91524
5776	2995.820854
5777	2995.731097
5778	2995.730765
5779	2995.656891
5780	2995.656588
5781	2995.532575
5782	2995.36804
5783	2995.259713
5784	2995.076235
5785	2995.013063
5786	2995.012844
5787	2994.895971
5788	2994.82109
5789	2994.673083
5790	2994.668014
5791	2994.505435
5792	2994.408639
5793	2994.053487
5794	2993.971185
5795	2993.971046
5796	2993.822381
5797	2993.522772
5798	2993.511794
5799	2993.315625
5800	2993.251007
5801	2993.250726
5802	2992.675117
5803	2992.674853
5804	2992.674593
5805	2992.625828
5806	2992.59361
5807	2992.514359
5808	2992.450944
5809	2992.450552
5810	2992.450335
5811	2992.277054
5812	2992.254116
5813	2992.202548
5814	2992.097444
5815	2991.955381
5816	2991.800385
5817	2991.668545
5818	2991.399055
5819	2991.230317
5820	2990.827354
5821	2990.266483
5822	2990.26616
5823	2990.225842
5824	2990.141701
5825	2989.964195
5826	2989.922503
5827	2989.828613
5828	2989.679691
5829	2989.679477
5830	2989.632588
5831	2989.568275
5832	2989.568064
5833	2989.453046
5834	2989.452767
5835	2989.375661
5836	2989.360412
5837	2989.321416
5838	2989.213557
5839	2989.152422
5840	2989.070567
5841	2988.861231
5842	2988.753854
5843	2988.717467
5844	2988.626672
5845	2988.407745
5846	2988.407435
5847	2988.319833
5848	2988.301896
5849	2988.188492
5850	2988.108895
5851	2988.004019
5852	2987.806673
5853	2987.73919
5854	2987.629775
5855	2987.573201
5856	2987.520958
5857	2987.48318
5858	2987.268301
5859	2987.261056
5860	2987.24271
5861	2986.856026
5862	2986.640523
5863	2986.609965
5864	2986.609709
5865	2986.560735
5866	2986.525107
5867	2986.46339
5868	2986.431384
5869	2986.307285
5870	2986.307005
5871	2986.245764
5872	2986.184478
5873	2986.179867
5874	2986.108423
5875	2985.962458
5876	2985.962295
5877	2985.714401
5878	2985.667539
5879	2985.496271
5880	2985.471553
5881	2985.308909
5882	2985.096127
5883	2985.004894
5884	2984.890209
5885	2984.826566
5886	2984.661981
5887	2984.661782
5888	2984.618016
5889	2984.541825
5890	2984.495375
5891	2984.441112
5892	2984.317683
5893	2984.207644
5894	2984.09811
5895	2984.011735
5896	2983.888263
5897	2983.821527
5898	2983.774304
5899	2983.772735
5900	2983.751444
5901	2983.230107
5902	2983.146085
5903	2983.053748
5904	2982.983089
5905	2982.941968
5906	2982.842577
5907	2982.781103
5908	2982.640757
5909	2982.494941
5910	2982.366945
5911	2982.336067
5912	2981.956729
5913	2981.952565
5914	2981.79382
5915	2981.572783
5916	2981.367485
5917	2981.259657
5918	2981.201129
5919	2981.190624
5920	2981.044047
5921	2981.043663
5922	2980.96875
5923	2980.824403
5924	2980.765546
5925	2980.724143
5926	2980.665706
5927	2980.66549
5928	2980.505828
5929	2980.459581
5930	2980.459319
5931	2980.353589
5932	2979.975166
5933	2979.974974
5934	2979.974677
5935	2979.526564
5936	2979.333315
5937	2979.177037
5938	2979.176674
5939	2978.92767
5940	2978.829768
5941	2978.723128
5942	2978.677578
5943	2978.536337
5944	2978.468141
5945	2978.41245
5946	2978.357243
5947	2977.818528
5948	2977.674374
5949	2977.58394
5950	2977.319792
5951	2977.319639
5952	2977.216672
5953	2977.216421
5954	2977.157143
5955	2976.899406
5956	2976.867536
5957	2976.808441
5958	2976.712438
5959	2976.181585
5960	2976.105911
5961	2976.085315
5962	2976.085013
5963	2975.967032
5964	2975.834513
5965	2975.699798
5966	2975.61363
5967	2975.533142
5968	2975.474129
5969	2975.35881
5970	2975.358588
5971	2975.021868
5972	2975.021652
5973	2975.021446
5974	2974.656938
5975	2974.601907
5976	2974.53473
5977	2974.394763
5978	2974.393883
5979	2974.393628
5980	2974.346613
5981	2974.115992
5982	2974.115734
5983	2974.011677
5984	2973.908037
5985	2973.827148
5986	2973.727214
5987	2973.512172
5988	2973.487023
5989	2973.486723
5990	2973.48652
5991	2973.433367
5992	2973.313521
5993	2973.268669
5994	2973.126377
5995	2972.602974
5996	2972.602696
5997	2972.546736
5998	2972.546393
5999	2972.505189
6000	2972.006543
6001	2972.006212
6002	2971.963436
6003	2971.817766
6004	2971.577809
6005	2971.409216
6006	2971.376577
6007	2971.169177
6008	2971.112716
6009	2971.002034
6010	2970.89384
6011	2970.802036
6012	2970.31841
6013	2970.217579
6014	2970.1509
6015	2970.104529
6016	2970.104144
6017	2969.929914
6018	2969.698586
6019	2969.620207
6020	2969.367272
6021	2969.266972
6022	2969.242524
6023	2969.12551
6024	2969.07314
6025	2969.045254
6026	2968.973167
6027	2968.847533
6028	2968.822516
6029	2968.822197
6030	2968.627221
6031	2968.551666
6032	2968.349413
6033	2968.349152
6034	2968.222822
6035	2968.216716
6036	2968.150084
6037	2968.108082
6038	2968.033388
6039	2967.748891
6040	2967.708646
6041	2967.650707
6042	2967.520437
6043	2967.415354
6044	2967.358623
6045	2967.358421
6046	2967.272442
6047	2967.193472
6048	2967.155835
6049	2967.15571
6050	2967.029117
6051	2966.916919
6052	2966.840095
6053	2966.795396
6054	2966.675444
6055	2966.528164
6056	2966.528027
6057	2966.46051
6058	2966.460265
6059	2966.376993
6060	2966.325811
6061	2966.103125
6062	2966.05387
6063	2965.960443
6064	2965.802176
6065	2965.750886
6066	2965.700443
6067	2965.613949
6068	2965.600983
6069	2965.517204
6070	2965.213706
6071	2965.123286
6072	2964.924631
6073	2964.858138
6074	2964.806583
6075	2964.710044
6076	2964.706445
6077	2964.706252
6078	2964.645232
6079	2964.618566
6080	2964.562584
6081	2964.423275
6082	2964.227391
6083	2964.11566
6084	2964.043147
6085	2964.024377
6086	2963.964426
6087	2963.8649
6088	2963.864651
6089	2963.813684
6090	2963.737528
6091	2963.648431
6092	2963.512382
6093	2963.430431
6094	2963.340343
6095	2963.20374
6096	2963.160537
6097	2963.151566
6098	2963.128825
6099	2962.994881
6100	2962.925639
6101	2962.925424
6102	2962.852417
6103	2962.707246
6104	2962.637181
6105	2962.486074
6106	2962.485854
6107	2962.391061
6108	2962.366724
6109	2962.224356
6110	2962.216596
6111	2962.173735
6112	2962.147419
6113	2962.039593
6114	2962.003579
6115	2961.538867
6116	2961.397612
6117	2961.397221
6118	2961.396825
6119	2961.32357
6120	2961.276895
6121	2961.196576
6122	2961.148174
6123	2961.139737
6124	2961.139494
6125	2961.085047
6126	2961.014051
6127	2960.922162
6128	2960.864765
6129	2960.712923
6130	2960.651155
6131	2960.439769
6132	2960.439475
6133	2960.414117
6134	2960.366004
6135	2960.255996
6136	2960.110611
6137	2959.965826
6138	2959.91875
6139	2959.881072
6140	2959.822207
6141	2959.390695
6142	2959.303307
6143	2959.303119
6144	2959.169753
6145	2959.169523
6146	2959.090516
6147	2959.0318
6148	2958.964237
6149	2958.892605
6150	2958.795849
6151	2958.7955
6152	2958.676116
6153	2958.583225
6154	2958.583003
6155	2958.134365
6156	2958.058991
6157	2958.058685
6158	2957.962482
6159	2957.930194
6160	2957.929882
6161	2957.508607
6162	2957.454685
6163	2957.355144
6164	2956.878669
6165	2956.878354
6166	2956.835483
6167	2956.795379
6168	2956.721356
6169	2956.67811
6170	2956.623406
6171	2956.623113
6172	2956.453697
6173	2956.159907
6174	2955.901239
6175	2955.748117
6176	2955.680448
6177	2955.634343
6178	2955.584376
6179	2955.48992
6180	2955.46346
6181	2955.319236
6182	2955.319061
6183	2955.232091
6184	2955.19339
6185	2955.073367
6186	2954.949393
6187	2954.91852
6188	2954.812973
6189	2954.812707
6190	2954.812413
6191	2954.687387
6192	2954.224954
6193	2954.19382
6194	2954.148289
6195	2953.83912
6196	2953.831576
6197	2953.697289
6198	2953.513008
6199	2953.501864
6200	2953.419209
6201	2953.386409
6202	2953.325968
6203	2953.245346
6204	2953.245154
6205	2953.15401
6206	2953.096352
6207	2953.018954
6208	2952.621312
6209	2952.433635
6210	2952.351928
6211	2952.175136
6212	2951.753174
6213	2951.612254
6214	2951.359957
6215	2951.258125
6216	2951.14674
6217	2951.055403
6218	2951.00344
6219	2950.711387
6220	2950.711116
6221	2950.571469
6222	2950.438883
6223	2950.29639
6224	2950.237702
6225	2950.237508
6226	2950.050045
6227	2949.922485
6228	2949.874202
6229	2949.525218
6230	2949.520981
6231	2949.466445
6232	2949.466148
6233	2949.46588
6234	2949.427151
6235	2949.401085
6236	2949.316591
6237	2949.294039
6238	2949.293729
6239	2949.251024
6240	2949.250739
6241	2948.954663
6242	2948.95447
6243	2948.817788
6244	2948.817573
6245	2948.718787
6246	2948.662429
6247	2948.624722
6248	2948.624504
6249	2948.512234
6250	2948.43085
6251	2948.366306
6252	2948.336784
6253	2948.247715
6254	2948.192272
6255	2948.149709
6256	2948.12466
6257	2947.961703
6258	2947.957832
6259	2947.887062
6260	2947.886805
6261	2947.799155
6262	2947.724276
6263	2947.601421
6264	2947.547182
6265	2947.128959
6266	2947.128726
6267	2947.128514
6268	2947.069323
6269	2946.964564
6270	2946.964379
6271	2946.904883
6272	2946.904567
6273	2946.856911
6274	2946.710043
6275	2946.640907
6276	2946.512234
6277	2946.385001
6278	2946.384693
6279	2946.384521
6280	2946.261547
6281	2946.199685
6282	2946.199438
6283	2946.199193
6284	2946.198848
6285	2946.046291
6286	2945.956264
6287	2945.955998
6288	2945.911604
6289	2945.812259
6290	2945.736686
6291	2945.688563
6292	2945.427123
6293	2945.29059
6294	2944.781079
6295	2944.780835
6296	2944.660121
6297	2944.573888
6298	2944.554653
6299	2944.509928
6300	2944.469262
6301	2944.441421
6302	2944.404047
6303	2944.369047
6304	2944.368842
6305	2944.247369
6306	2944.181598
6307	2944.063923
6308	2943.939344
6309	2943.867484
6310	2943.771791
6311	2943.710677
6312	2943.431876
6313	2943.370307
6314	2943.276605
6315	2943.174829
6316	2943.041114
6317	2942.957822
6318	2942.957548
6319	2942.845666
6320	2942.666912
6321	2942.357069
6322	2942.286516
6323	2942.068251
6324	2942.067935
6325	2941.56558
6326	2941.374578
