iter	Passed	Remaining
4826	8515	3025
4827	8516	3023
4828	8518	3021
4829	8519	3019
4830	8521	3018
4831	8523	3016
4832	8524	3014
4833	8526	3012
4834	8527	3010
4835	8529	3008
4836	8530	3006
4837	8531	3005
4838	8533	3003
4839	8534	3001
4840	8536	2999
4841	8538	2997
4842	8539	2995
4843	8541	2994
4844	8542	2992
4845	8544	2990
4846	8546	2988
4847	8548	2986
4848	8549	2985
4849	8551	2983
4850	8553	2981
4851	8554	2979
4852	8556	2977
4853	8558	2976
4854	8559	2974
4855	8561	2972
4856	8562	2970
4857	8564	2968
4858	8566	2967
4859	8569	2965
4860	8571	2964
4861	8573	2962
4862	8574	2960
4863	8576	2958
4864	8577	2956
4865	8579	2955
4866	8581	2953
4867	8582	2951
4868	8584	2949
4869	8585	2947
4870	8587	2946
4871	8589	2944
4872	8590	2942
4873	8592	2940
4874	8593	2938
4875	8594	2936
4876	8596	2934
4877	8598	2932
4878	8599	2931
4879	8600	2929
4880	8602	2927
4881	8603	2925
4882	8604	2923
4883	8606	2921
4884	8608	2919
4885	8609	2918
4886	8610	2916
4887	8612	2914
4888	8614	2912
4889	8615	2910
4890	8617	2908
4891	8618	2907
4892	8620	2905
4893	8621	2903
4894	8622	2901
4895	8624	2899
4896	8625	2897
4897	8627	2895
4898	8629	2893
4899	8631	2892
4900	8632	2890
4901	8634	2888
4902	8636	2886
4903	8637	2885
4904	8638	2883
4905	8640	2881
4906	8641	2879
4907	8643	2877
4908	8645	2875
4909	8646	2874
4910	8648	2872
4911	8649	2870
4912	8651	2868
4913	8652	2866
4914	8653	2864
4915	8655	2862
4916	8656	2860
4917	8658	2859
4918	8659	2857
4919	8661	2855
4920	8663	2853
4921	8664	2851
4922	8665	2849
4923	8667	2848
4924	8668	2846
4925	8670	2844
4926	8672	2842
4927	8673	2840
4928	8675	2838
4929	8676	2837
4930	8678	2835
4931	8679	2833
4932	8681	2831
4933	8682	2829
4934	8684	2827
4935	8685	2826
4936	8687	2824
4937	8688	2822
4938	8690	2820
4939	8692	2818
4940	8694	2817
4941	8695	2815
4942	8697	2813
4943	8698	2811
4944	8700	2809
4945	8701	2808
4946	8703	2806
4947	8705	2804
4948	8706	2802
4949	8708	2800
4950	8709	2798
4951	8711	2797
4952	8712	2795
4953	8714	2793
4954	8715	2791
4955	8717	2789
4956	8718	2787
4957	8720	2785
4958	8721	2784
4959	8723	2782
4960	8725	2780
4961	8726	2778
4962	8728	2776
4963	8729	2775
4964	8731	2773
4965	8732	2771
4966	8734	2769
4967	8736	2767
4968	8738	2766
4969	8740	2764
4970	8741	2762
4971	8742	2760
4972	8744	2758
4973	8745	2757
4974	8747	2755
4975	8749	2753
4976	8750	2751
4977	8753	2750
4978	8755	2748
4979	8757	2746
4980	8758	2744
4981	8760	2743
4982	8761	2741
4983	8763	2739
4984	8764	2737
4985	8766	2735
4986	8767	2733
4987	8769	2732
4988	8770	2730
4989	8772	2728
4990	8774	2726
4991	8775	2724
4992	8776	2722
4993	8778	2720
4994	8779	2719
4995	8780	2717
4996	8782	2715
4997	8783	2713
4998	8784	2711
4999	8786	2709
5000	8787	2707
5001	8789	2705
5002	8790	2704
5003	8792	2702
5004	8793	2700
5005	8795	2698
5006	8796	2696
5007	8797	2694
5008	8799	2692
5009	8800	2691
5010	8801	2689
5011	8803	2687
5012	8805	2685
5013	8806	2683
5014	8808	2681
5015	8809	2680
5016	8811	2678
5017	8812	2676
5018	8813	2674
5019	8815	2672
5020	8817	2670
5021	8818	2669
5022	8820	2667
5023	8821	2665
5024	8823	2663
5025	8824	2661
5026	8825	2659
5027	8827	2657
5028	8828	2656
5029	8830	2654
5030	8832	2652
5031	8833	2650
5032	8834	2648
5033	8836	2646
5034	8837	2645
5035	8838	2643
5036	8840	2641
5037	8841	2639
5038	8843	2637
5039	8844	2635
5040	8845	2633
5041	8847	2632
5042	8849	2630
5043	8850	2628
5044	8851	2626
5045	8853	2624
5046	8854	2622
5047	8856	2621
5048	8858	2619
5049	8859	2617
5050	8861	2615
5051	8862	2613
5052	8864	2612
5053	8865	2610
5054	8867	2608
5055	8868	2606
5056	8870	2604
5057	8871	2602
5058	8873	2601
5059	8874	2599
5060	8875	2597
5061	8877	2595
5062	8878	2593
5063	8880	2591
5064	8881	2590
5065	8883	2588
5066	8884	2586
5067	8886	2584
5068	8887	2582
5069	8888	2580
5070	8890	2578
5071	8891	2577
5072	8892	2575
5073	8894	2573
5074	8895	2571
5075	8897	2569
5076	8898	2567
5077	8899	2565
5078	8901	2563
5079	8902	2562
5080	8904	2560
5081	8905	2558
5082	8906	2556
5083	8908	2554
5084	8909	2552
5085	8911	2551
5086	8912	2549
5087	8913	2547
5088	8915	2545
5089	8916	2543
5090	8917	2541
5091	8919	2539
5092	8920	2537
5093	8921	2536
5094	8923	2534
5095	8924	2532
5096	8926	2530
5097	8927	2528
5098	8929	2526
5099	8930	2525
5100	8931	2523
5101	8933	2521
5102	8934	2519
5103	8935	2517
5104	8937	2515
5105	8938	2513
5106	8940	2512
5107	8942	2510
5108	8943	2508
5109	8945	2506
5110	8946	2504
5111	8948	2503
5112	8949	2501
5113	8951	2499
5114	8952	2497
5115	8954	2495
5116	8955	2493
5117	8956	2492
5118	8958	2490
5119	8959	2488
5120	8961	2486
5121	8962	2484
5122	8964	2482
5123	8965	2481
5124	8966	2479
5125	8968	2477
5126	8970	2475
5127	8971	2473
5128	8973	2472
5129	8974	2470
5130	8976	2468
5131	8977	2466
5132	8979	2464
5133	8981	2463
5134	8982	2461
5135	8984	2459
5136	8985	2457
5137	8987	2455
5138	8988	2454
5139	8990	2452
5140	8991	2450
5141	8993	2448
5142	8994	2446
5143	8996	2444
5144	8998	2443
5145	8999	2441
5146	9001	2439
5147	9003	2437
5148	9004	2436
5149	9006	2434
5150	9008	2432
5151	9009	2430
5152	9011	2429
5153	9013	2427
5154	9014	2425
5155	9016	2423
5156	9018	2421
5157	9020	2420
5158	9021	2418
5159	9022	2416
5160	9024	2414
5161	9026	2413
5162	9027	2411
5163	9029	2409
5164	9030	2407
5165	9032	2405
5166	9033	2403
5167	9035	2402
5168	9036	2400
5169	9038	2398
5170	9039	2396
5171	9040	2394
5172	9042	2393
5173	9043	2391
5174	9045	2389
5175	9047	2387
5176	9048	2385
5177	9050	2384
5178	9052	2382
5179	9053	2380
5180	9055	2378
5181	9056	2376
5182	9058	2375
5183	9059	2373
5184	9060	2371
5185	9061	2369
5186	9063	2367
5187	9065	2365
5188	9066	2364
5189	9068	2362
5190	9069	2360
5191	9071	2358
5192	9073	2356
5193	9074	2355
5194	9076	2353
5195	9077	2351
5196	9079	2349
5197	9080	2347
5198	9082	2346
5199	9084	2344
5200	9085	2342
5201	9086	2340
5202	9088	2338
5203	9089	2337
5204	9091	2335
5205	9092	2333
5206	9094	2331
5207	9095	2329
5208	9097	2327
5209	9098	2326
5210	9099	2324
5211	9101	2322
5212	9102	2320
5213	9103	2318
5214	9105	2316
5215	9106	2315
5216	9107	2313
5217	9109	2311
5218	9110	2309
5219	9111	2307
5220	9113	2305
5221	9114	2303
5222	9116	2302
5223	9117	2300
5224	9118	2298
5225	9120	2296
5226	9121	2294
5227	9122	2292
5228	9124	2291
5229	9125	2289
5230	9126	2287
5231	9128	2285
5232	9130	2283
5233	9131	2282
5234	9132	2280
5235	9134	2278
5236	9135	2276
5237	9137	2274
5238	9138	2272
5239	9140	2271
5240	9142	2269
5241	9143	2267
5242	9145	2265
5243	9147	2264
5244	9148	2262
5245	9150	2260
5246	9152	2258
5247	9153	2256
5248	9154	2255
5249	9156	2253
5250	9158	2251
5251	9159	2249
5252	9161	2247
5253	9162	2246
5254	9164	2244
5255	9165	2242
5256	9167	2240
5257	9169	2239
5258	9170	2237
5259	9171	2235
5260	9173	2233
5261	9174	2231
5262	9176	2229
5263	9177	2228
5264	9179	2226
5265	9180	2224
5266	9182	2222
5267	9183	2220
5268	9185	2219
5269	9186	2217
5270	9188	2215
5271	9189	2213
5272	9191	2211
5273	9192	2210
5274	9194	2208
5275	9195	2206
5276	9197	2204
5277	9198	2202
5278	9200	2201
5279	9201	2199
5280	9203	2197
5281	9205	2195
5282	9206	2194
5283	9208	2192
5284	9209	2190
5285	9211	2188
5286	9212	2186
5287	9214	2185
5288	9215	2183
5289	9216	2181
5290	9218	2179
5291	9219	2177
5292	9221	2175
5293	9223	2174
5294	9224	2172
5295	9226	2170
5296	9227	2168
5297	9229	2167
5298	9230	2165
5299	9232	2163
5300	9233	2161
5301	9235	2159
5302	9236	2158
5303	9238	2156
5304	9239	2154
5305	9241	2152
5306	9242	2150
5307	9243	2149
5308	9245	2147
5309	9246	2145
5310	9247	2143
5311	9249	2141
5312	9251	2139
5313	9252	2138
5314	9254	2136
5315	9255	2134
5316	9257	2132
5317	9258	2130
5318	9260	2129
5319	9261	2127
5320	9263	2125
5321	9264	2123
5322	9266	2122
5323	9267	2120
5324	9269	2118
5325	9270	2116
5326	9272	2114
5327	9273	2113
5328	9275	2111
5329	9276	2109
5330	9277	2107
5331	9279	2105
5332	9280	2103
5333	9282	2102
5334	9283	2100
5335	9285	2098
5336	9286	2096
5337	9288	2094
5338	9289	2093
5339	9291	2091
5340	9292	2089
5341	9293	2087
5342	9295	2085
5343	9296	2084
5344	9298	2082
5345	9299	2080
5346	9300	2078
5347	9302	2076
5348	9303	2075
5349	9305	2073
5350	9306	2071
5351	9307	2069
5352	9309	2067
5353	9310	2065
5354	9311	2064
5355	9312	2062
5356	9314	2060
5357	9316	2058
5358	9317	2056
5359	9319	2055
5360	9320	2053
5361	9321	2051
5362	9322	2049
5363	9324	2047
5364	9325	2045
5365	9327	2044
5366	9328	2042
5367	9330	2040
5368	9331	2038
5369	9333	2037
5370	9335	2035
5371	9336	2033
5372	9337	2031
5373	9339	2029
5374	9340	2028
5375	9342	2026
5376	9343	2024
5377	9345	2022
5378	9346	2020
5379	9348	2019
5380	9349	2017
5381	9351	2015
5382	9352	2013
5383	9354	2012
5384	9356	2010
5385	9357	2008
5386	9358	2006
5387	9360	2004
5388	9361	2002
5389	9362	2001
5390	9364	1999
5391	9365	1997
5392	9367	1995
5393	9368	1993
5394	9370	1992
5395	9371	1990
5396	9373	1988
5397	9374	1986
5398	9375	1984
5399	9377	1983
5400	9378	1981
5401	9380	1979
5402	9382	1977
5403	9384	1976
5404	9385	1974
5405	9387	1972
5406	9388	1970
5407	9390	1969
5408	9391	1967
5409	9393	1965
5410	9394	1963
5411	9396	1961
5412	9397	1960
5413	9399	1958
5414	9400	1956
5415	9402	1954
5416	9404	1953
5417	9405	1951
5418	9407	1949
5419	9408	1947
5420	9410	1946
5421	9412	1944
5422	9413	1942
5423	9414	1940
5424	9415	1938
5425	9417	1936
5426	9419	1935
5427	9420	1933
5428	9422	1931
5429	9423	1929
5430	9424	1928
5431	9426	1926
5432	9427	1924
5433	9429	1922
5434	9430	1920
5435	9431	1918
5436	9433	1917
5437	9434	1915
5438	9436	1913
5439	9437	1911
5440	9439	1910
5441	9440	1908
5442	9442	1906
5443	9443	1904
5444	9445	1902
5445	9446	1901
5446	9447	1899
5447	9449	1897
5448	9450	1895
5449	9452	1893
5450	9453	1892
5451	9454	1890
5452	9456	1888
5453	9457	1886
5454	9459	1884
5455	9460	1883
5456	9462	1881
5457	9463	1879
5458	9464	1877
5459	9466	1875
5460	9467	1874
5461	9469	1872
5462	9470	1870
5463	9471	1868
5464	9473	1866
5465	9474	1865
5466	9476	1863
5467	9477	1861
5468	9478	1859
5469	9480	1857
5470	9481	1856
5471	9483	1854
5472	9484	1852
5473	9486	1850
5474	9487	1849
5475	9489	1847
5476	9490	1845
5477	9491	1843
5478	9493	1841
5479	9494	1840
5480	9496	1838
5481	9497	1836
5482	9498	1834
5483	9500	1832
5484	9501	1831
5485	9503	1829
5486	9505	1827
5487	9506	1825
5488	9508	1824
5489	9509	1822
5490	9511	1820
5491	9512	1818
5492	9513	1816
5493	9515	1815
5494	9516	1813
5495	9518	1811
5496	9519	1809
5497	9521	1807
5498	9522	1806
5499	9524	1804
5500	9525	1802
5501	9527	1800
5502	9528	1799
5503	9530	1797
5504	9531	1795
5505	9532	1793
5506	9534	1791
5507	9535	1790
5508	9536	1788
5509	9538	1786
5510	9539	1784
5511	9540	1782
5512	9542	1781
5513	9543	1779
5514	9544	1777
5515	9546	1775
5516	9547	1773
5517	9548	1772
5518	9550	1770
5519	9551	1768
5520	9553	1766
5521	9554	1764
5522	9555	1762
5523	9556	1761
5524	9558	1759
5525	9559	1757
5526	9560	1755
5527	9562	1753
5528	9563	1752
5529	9565	1750
5530	9566	1748
5531	9568	1746
5532	9570	1745
5533	9571	1743
5534	9572	1741
5535	9574	1739
5536	9575	1738
5537	9577	1736
5538	9578	1734
5539	9580	1732
5540	9581	1730
5541	9582	1729
5542	9583	1727
5543	9585	1725
5544	9586	1723
5545	9588	1721
5546	9589	1720
5547	9591	1718
5548	9592	1716
5549	9593	1714
5550	9595	1713
5551	9596	1711
5552	9598	1709
5553	9599	1707
5554	9600	1705
5555	9602	1704
5556	9603	1702
5557	9604	1700
5558	9606	1698
5559	9608	1696
5560	9609	1695
5561	9610	1693
5562	9612	1691
5563	9614	1689
5564	9615	1688
5565	9617	1686
5566	9618	1684
5567	9620	1682
5568	9621	1681
5569	9623	1679
5570	9624	1677
5571	9626	1675
5572	9628	1674
5573	9630	1672
5574	9632	1670
5575	9634	1669
5576	9635	1667
5577	9637	1665
5578	9638	1663
5579	9640	1661
5580	9641	1660
5581	9643	1658
5582	9644	1656
5583	9645	1654
5584	9647	1653
5585	9648	1651
5586	9649	1649
5587	9651	1647
5588	9652	1645
5589	9654	1644
5590	9655	1642
5591	9657	1640
5592	9658	1638
5593	9660	1637
5594	9661	1635
5595	9663	1633
5596	9664	1631
5597	9666	1630
5598	9667	1628
5599	9668	1626
5600	9670	1624
5601	9671	1622
5602	9673	1621
5603	9674	1619
5604	9675	1617
5605	9677	1615
5606	9678	1613
5607	9680	1612
5608	9681	1610
5609	9683	1608
5610	9684	1606
5611	9686	1605
5612	9687	1603
5613	9689	1601
5614	9691	1599
5615	9692	1598
5616	9694	1596
5617	9695	1594
5618	9696	1592
5619	9698	1591
5620	9699	1589
5621	9701	1587
5622	9702	1585
5623	9704	1583
5624	9705	1582
5625	9706	1580
5626	9708	1578
5627	9709	1576
5628	9711	1575
5629	9712	1573
5630	9714	1571
5631	9715	1569
5632	9716	1567
5633	9718	1566
5634	9719	1564
5635	9720	1562
5636	9722	1560
5637	9723	1559
5638	9724	1557
5639	9726	1555
5640	9727	1553
5641	9729	1552
5642	9730	1550
5643	9732	1548
5644	9733	1546
5645	9735	1544
5646	9736	1543
5647	9737	1541
5648	9739	1539
5649	9740	1537
5650	9742	1536
5651	9743	1534
5652	9744	1532
5653	9746	1530
5654	9747	1528
5655	9749	1527
5656	9750	1525
5657	9752	1523
5658	9753	1521
5659	9754	1520
5660	9756	1518
5661	9757	1516
5662	9759	1514
5663	9760	1513
5664	9762	1511
5665	9763	1509
5666	9765	1507
5667	9767	1506
5668	9768	1504
5669	9770	1502
5670	9771	1500
5671	9772	1499
5672	9774	1497
5673	9775	1495
5674	9777	1493
5675	9779	1492
5676	9780	1490
5677	9782	1488
5678	9783	1486
5679	9784	1484
5680	9786	1483
5681	9787	1481
5682	9789	1479
5683	9790	1477
5684	9791	1476
5685	9793	1474
5686	9794	1472
5687	9796	1470
5688	9797	1468
5689	9798	1467
5690	9799	1465
5691	9801	1463
5692	9803	1461
5693	9804	1460
5694	9805	1458
5695	9807	1456
5696	9809	1454
5697	9810	1453
5698	9812	1451
5699	9813	1449
5700	9815	1447
5701	9816	1446
5702	9818	1444
5703	9819	1442
5704	9821	1440
5705	9822	1439
5706	9823	1437
5707	9825	1435
5708	9826	1433
5709	9828	1432
5710	9829	1430
5711	9831	1428
5712	9832	1426
5713	9834	1425
5714	9835	1423
5715	9836	1421
5716	9838	1419
5717	9839	1417
5718	9841	1416
5719	9842	1414
5720	9843	1412
5721	9845	1410
5722	9846	1409
5723	9848	1407
5724	9850	1405
5725	9851	1403
5726	9853	1402
5727	9854	1400
5728	9856	1398
5729	9858	1397
5730	9859	1395
5731	9861	1393
5732	9862	1391
5733	9863	1389
5734	9865	1388
5735	9867	1386
5736	9869	1384
5737	9870	1383
5738	9872	1381
5739	9874	1379
5740	9876	1377
5741	9877	1376
5742	9879	1374
5743	9880	1372
5744	9882	1370
5745	9884	1369
5746	9886	1367
5747	9888	1365
5748	9889	1364
5749	9890	1362
5750	9892	1360
5751	9893	1358
5752	9895	1357
5753	9896	1355
5754	9898	1353
5755	9899	1351
5756	9901	1350
5757	9902	1348
5758	9904	1346
5759	9905	1344
5760	9907	1343
5761	9908	1341
5762	9910	1339
5763	9911	1337
5764	9912	1336
5765	9914	1334
5766	9916	1332
5767	9917	1330
5768	9918	1329
5769	9920	1327
5770	9922	1325
5771	9923	1323
5772	9924	1322
5773	9926	1320
5774	9927	1318
5775	9929	1316
5776	9930	1315
5777	9932	1313
5778	9933	1311
5779	9935	1309
5780	9936	1308
5781	9938	1306
5782	9939	1304
5783	9941	1302
5784	9943	1301
5785	9944	1299
5786	9946	1297
5787	9947	1295
5788	9949	1294
5789	9950	1292
5790	9952	1290
5791	9954	1288
5792	9955	1287
5793	9956	1285
5794	9958	1283
5795	9959	1281
5796	9961	1280
5797	9963	1278
5798	9964	1276
5799	9965	1274
5800	9967	1273
5801	9969	1271
5802	9971	1269
5803	9972	1268
5804	9974	1266
5805	9975	1264
5806	9977	1262
5807	9979	1261
5808	9980	1259
5809	9982	1257
5810	9983	1255
5811	9985	1254
5812	9986	1252
5813	9987	1250
5814	9989	1248
5815	9991	1247
5816	9992	1245
5817	9993	1243
5818	9995	1241
5819	9996	1240
5820	9997	1238
5821	10000	1236
5822	10002	1235
5823	10003	1233
5824	10005	1231
5825	10006	1229
5826	10008	1228
5827	10010	1226
5828	10011	1224
5829	10012	1222
5830	10014	1221
5831	10015	1219
5832	10017	1217
5833	10018	1215
5834	10019	1214
5835	10021	1212
5836	10022	1210
5837	10024	1208
5838	10025	1207
5839	10027	1205
5840	10028	1203
5841	10029	1201
5842	10031	1200
5843	10032	1198
5844	10034	1196
5845	10035	1194
5846	10037	1193
5847	10038	1191
5848	10040	1189
5849	10041	1187
5850	10042	1186
5851	10044	1184
5852	10045	1182
5853	10047	1180
5854	10049	1179
5855	10050	1177
5856	10051	1175
5857	10053	1173
5858	10054	1172
5859	10056	1170
5860	10057	1168
5861	10058	1166
5862	10060	1165
5863	10061	1163
5864	10063	1161
5865	10065	1159
5866	10066	1158
5867	10068	1156
5868	10069	1154
5869	10071	1152
5870	10072	1151
5871	10074	1149
5872	10076	1147
5873	10077	1146
5874	10079	1144
5875	10080	1142
5876	10082	1140
5877	10084	1139
5878	10085	1137
5879	10087	1135
5880	10089	1133
5881	10090	1132
5882	10092	1130
5883	10093	1128
5884	10095	1127
5885	10096	1125
5886	10098	1123
5887	10099	1121
5888	10101	1120
5889	10103	1118
5890	10104	1116
5891	10106	1114
5892	10107	1113
5893	10109	1111
5894	10110	1109
5895	10112	1107
5896	10113	1106
5897	10115	1104
5898	10117	1102
5899	10118	1101
5900	10119	1099
5901	10121	1097
5902	10122	1095
5903	10124	1094
5904	10126	1092
5905	10127	1090
5906	10129	1088
5907	10130	1087
5908	10132	1085
5909	10133	1083
5910	10135	1081
5911	10136	1080
5912	10138	1078
5913	10139	1076
5914	10141	1075
5915	10142	1073
5916	10144	1071
5917	10145	1069
5918	10146	1067
5919	10148	1066
5920	10149	1064
5921	10151	1062
5922	10152	1061
5923	10154	1059
5924	10155	1057
5925	10157	1055
5926	10158	1054
5927	10160	1052
5928	10161	1050
5929	10163	1048
5930	10164	1047
5931	10165	1045
5932	10167	1043
5933	10168	1041
5934	10170	1040
5935	10171	1038
5936	10173	1036
5937	10174	1034
5938	10175	1033
5939	10177	1031
5940	10179	1029
5941	10180	1027
5942	10181	1026
5943	10183	1024
5944	10184	1022
5945	10186	1021
5946	10188	1019
5947	10189	1017
5948	10190	1015
5949	10192	1014
5950	10193	1012
5951	10195	1010
5952	10196	1008
5953	10198	1007
5954	10199	1005
5955	10201	1003
5956	10202	1001
5957	10204	1000
5958	10205	998
5959	10206	996
5960	10208	995
5961	10210	993
5962	10211	991
5963	10212	989
5964	10214	988
5965	10216	986
5966	10217	984
5967	10218	982
5968	10220	981
5969	10221	979
5970	10223	977
5971	10224	975
5972	10225	974
5973	10227	972
5974	10228	970
5975	10230	968
5976	10231	967
5977	10232	965
5978	10234	963
5979	10235	961
5980	10236	960
5981	10238	958
5982	10239	956
5983	10240	954
5984	10242	953
5985	10244	951
5986	10246	949
5987	10247	948
5988	10249	946
5989	10250	944
5990	10252	942
5991	10254	941
5992	10256	939
5993	10258	937
5994	10259	936
5995	10262	934
5996	10264	932
5997	10265	931
5998	10267	929
5999	10268	927
6000	10270	925
6001	10271	924
6002	10273	922
6003	10274	920
6004	10276	919
6005	10279	917
6006	10281	915
6007	10283	913
6008	10285	912
6009	10286	910
6010	10288	908
6011	10290	907
6012	10292	905
6013	10293	903
6014	10295	902
6015	10297	900
6016	10298	898
6017	10300	896
6018	10301	895
6019	10303	893
6020	10305	891
6021	10306	889
6022	10308	888
6023	10310	886
6024	10312	884
6025	10314	883
6026	10316	881
6027	10317	879
6028	10319	878
6029	10321	876
6030	10325	874
6031	10331	873
6032	10335	871
6033	10337	870
6034	10340	868
6035	10343	867
6036	10346	865
6037	10350	863
6038	10357	862
6039	10361	861
6040	10365	859
6041	10369	858
6042	10371	856
6043	10374	854
6044	10378	853
6045	10380	851
6046	10382	849
6047	10385	848
6048	10387	846
6049	10390	844
6050	10394	843
6051	10397	841
6052	10400	840
6053	10403	838
6054	10405	836
6055	10407	835
6056	10409	833
6057	10414	832
6058	10415	830
6059	10418	828
6060	10420	826
6061	10422	825
6062	10424	823
6063	10426	821
6064	10429	820
6065	10431	818
6066	10433	816
6067	10436	815
6068	10440	813
6069	10443	812
6070	10445	810
6071	10448	808
6072	10451	807
6073	10454	805
6074	10457	803
6075	10459	802
6076	10461	800
6077	10464	798
6078	10466	797
6079	10467	795
6080	10470	793
6081	10473	792
6082	10475	790
6083	10478	788
6084	10480	787
6085	10483	785
6086	10485	783
6087	10488	782
6088	10489	780
6089	10492	778
6090	10495	777
6091	10498	775
6092	10501	773
6093	10503	772
6094	10505	770
6095	10508	768
6096	10510	767
6097	10512	765
6098	10514	763
6099	10516	762
6100	10518	760
6101	10520	758
6102	10522	756
6103	10524	755
6104	10527	753
6105	10529	751
6106	10532	750
6107	10534	748
6108	10536	746
6109	10538	745
6110	10540	743
6111	10542	741
6112	10544	739
6113	10545	738
6114	10547	736
6115	10548	734
6116	10550	733
6117	10551	731
6118	10553	729
6119	10556	727
6120	10559	726
6121	10561	724
6122	10564	722
6123	10566	721
6124	10567	719
6125	10569	717
6126	10572	716
6127	10575	714
6128	10577	712
6129	10579	711
6130	10581	709
6131	10583	707
6132	10584	705
6133	10586	704
6134	10588	702
6135	10590	700
6136	10592	699
6137	10594	697
6138	10595	695
6139	10597	693
6140	10599	692
6141	10600	690
6142	10602	688
6143	10604	686
6144	10606	685
6145	10607	683
6146	10610	681
6147	10611	680
6148	10613	678
6149	10615	676
6150	10617	674
6151	10619	673
6152	10621	671
6153	10623	669
6154	10625	668
6155	10627	666
6156	10628	664
6157	10630	662
6158	10632	661
6159	10634	659
6160	10636	657
6161	10637	656
6162	10639	654
6163	10641	652
6164	10643	650
6165	10645	649
6166	10647	647
6167	10648	645
6168	10650	643
6169	10652	642
6170	10655	640
6171	10657	638
6172	10659	637
6173	10662	635
6174	10665	633
6175	10667	632
6176	10668	630
6177	10671	628
6178	10673	627
6179	10674	625
6180	10677	623
6181	10679	621
6182	10682	620
6183	10684	618
6184	10686	616
6185	10689	615
6186	10690	613
6187	10692	611
6188	10695	610
6189	10696	608
6190	10698	606
6191	10701	604
6192	10702	603
6193	10704	601
6194	10706	599
6195	10708	598
6196	10711	596
6197	10713	594
6198	10716	592
6199	10718	591
6200	10720	589
6201	10722	587
6202	10724	586
6203	10726	584
6204	10727	582
6205	10729	580
6206	10731	579
6207	10732	577
6208	10734	575
6209	10736	573
6210	10738	572
6211	10740	570
6212	10742	568
6213	10744	567
6214	10745	565
6215	10747	563
6216	10749	561
6217	10750	560
6218	10752	558
6219	10754	556
6220	10756	555
6221	10757	553
6222	10759	551
6223	10760	549
6224	10762	548
6225	10763	546
6226	10765	544
6227	10766	542
6228	10767	541
6229	10769	539
6230	10770	537
6231	10772	535
6232	10773	534
6233	10774	532
6234	10776	530
6235	10777	528
6236	10779	527
6237	10780	525
6238	10781	523
6239	10783	521
6240	10784	520
6241	10786	518
6242	10787	516
6243	10789	514
6244	10790	513
6245	10791	511
6246	10793	509
6247	10794	507
6248	10795	506
6249	10797	504
6250	10799	502
6251	10801	501
6252	10802	499
6253	10804	497
6254	10805	495
6255	10807	494
6256	10808	492
6257	10810	490
6258	10811	488
6259	10812	487
6260	10814	485
6261	10815	483
6262	10817	481
6263	10819	480
6264	10820	478
6265	10822	476
6266	10823	474
6267	10825	473
6268	10826	471
6269	10827	469
6270	10829	467
6271	10830	466
6272	10832	464
6273	10834	462
6274	10835	461
6275	10836	459
6276	10838	457
6277	10840	455
6278	10841	454
6279	10843	452
6280	10844	450
6281	10846	448
6282	10848	447
6283	10849	445
6284	10851	443
6285	10852	441
6286	10854	440
6287	10856	438
6288	10857	436
6289	10859	435
6290	10861	433
6291	10863	431
6292	10864	429
6293	10866	428
6294	10868	426
6295	10869	424
6296	10871	422
6297	10876	421
6298	10879	419
6299	10881	417
6300	10883	416
6301	10886	414
6302	10888	412
6303	10890	411
6304	10892	409
6305	10895	407
6306	10897	406
6307	10899	404
6308	10901	402
6309	10902	400
6310	10904	399
6311	10906	397
6312	10908	395
6313	10910	393
6314	10912	392
6315	10913	390
6316	10915	388
6317	10917	387
6318	10919	385
6319	10921	383
6320	10923	381
6321	10926	380
6322	10927	378
6323	10929	376
6324	10931	375
6325	10933	373
6326	10936	371
6327	10939	369
6328	10941	368
6329	10943	366
6330	10945	364
6331	10947	363
6332	10949	361
6333	10951	359
6334	10952	357
6335	10954	356
6336	10955	354
6337	10957	352
6338	10959	350
6339	10960	349
6340	10962	347
6341	10963	345
6342	10965	344
6343	10966	342
6344	10968	340
6345	10969	338
6346	10971	337
6347	10972	335
6348	10974	333
6349	10975	331
6350	10977	330
6351	10979	328
6352	10980	326
6353	10982	324
6354	10984	323
6355	10986	321
6356	10988	319
6357	10989	318
6358	10991	316
6359	10993	314
6360	10994	312
6361	10996	311
6362	10997	309
6363	10999	307
6364	11000	305
6365	11002	304
6366	11003	302
6367	11004	300
6368	11006	298
6369	11008	297
6370	11009	295
6371	11011	293
6372	11012	292
6373	11014	290
6374	11016	288
6375	11017	286
6376	11019	285
6377	11020	283
6378	11022	281
6379	11024	279
6380	11025	278
6381	11027	276
6382	11028	274
6383	11030	272
6384	11032	271
6385	11034	269
6386	11035	267
6387	11036	266
6388	11038	264
6389	11040	262
6390	11042	260
6391	11043	259
6392	11045	257
6393	11048	255
6394	11050	254
6395	11051	252
6396	11053	250
6397	11055	248
6398	11057	247
6399	11058	245
6400	11060	243
6401	11062	241
6402	11063	240
6403	11065	238
6404	11066	236
6405	11067	234
6406	11069	233
6407	11071	231
6408	11073	229
6409	11074	228
6410	11076	226
6411	11078	224
6412	11079	222
6413	11080	221
6414	11082	219
6415	11083	217
6416	11085	215
6417	11086	214
6418	11088	212
6419	11089	210
6420	11091	209
6421	11093	207
6422	11095	205
6423	11096	203
6424	11098	202
6425	11100	200
6426	11102	198
6427	11103	196
6428	11104	195
6429	11106	193
6430	11108	191
6431	11109	190
6432	11111	188
